# v_mps,w_radps,dt_s,cmd_v,cmd_w
0.637,-0.52,0.019999027252197266,0.5638995354837294,-1.1277990709674588
0.637,-0.52,0.019998550415039062,0.5638995354837294,-1.1277990709674588
0.613,-0.521,0.02000141143798828,0.5638995354837294,-1.1277990709674588
0.67,-0.437,0.019997596740722656,0.5638995354837294,-1.1277990709674588
0.527,-0.587,0.060001373291015625,0.5075095819353564,-1.015019163870713
0.598,-0.462,0.02000117301940918,0.5075095819353564,-1.015019163870713
0.652,-0.386,0.01999807357788086,0.5075095819353564,-1.015019163870713
0.652,-0.386,0.020000934600830078,0.5075095819353564,-1.015019163870713
0.449,-0.658,0.020000219345092773,0.5075095819353564,-1.015019163870713
0.426,-0.619,0.10000061988830566,0.4567586237418208,-0.9135172474836416
0.426,-0.619,0.020000219345092773,0.4567586237418208,-0.9135172474836416
0.474,-0.543,0.01999831199645996,0.4567586237418208,-0.9135172474836416
0.474,-0.543,0.019999265670776367,0.4567586237418208,-0.9135172474836416
0.452,-0.544,0.020000696182250977,0.4567586237418208,-0.9135172474836416
0.469,-0.552,0.02000260353088379,0.4110827613676387,-0.8221655227352774
0.461,-0.54,0.01999688148498535,0.4110827613676387,-0.8221655227352774
0.452,-0.53,0.019999265670776367,0.4110827613676387,-0.8221655227352774
0.435,-0.54,0.019999265670776367,0.4110827613676387,-0.8221655227352774
0.435,-0.526,0.020001888275146484,0.4110827613676387,-0.8221655227352774
0.401,-0.521,0.09999871253967285,0.4110827613676387,0.8221655227352774
0.401,-0.521,0.020000219345092773,0.4110827613676387,0.8221655227352774
0.395,-0.515,0.020000219345092773,0.4110827613676387,0.8221655227352774
0.395,-0.515,0.019999265670776367,0.4110827613676387,0.8221655227352774
0.391,-0.517,0.019999265670776367,0.4110827613676387,0.8221655227352774
0.383,0.382,0.020002126693725586,0.4110827613676387,0.8221655227352774
0.355,0.345,0.019999980926513672,0.4110827613676387,0.8221655227352774
