# diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w,a_v,a_w,err_v,err_w,v_x_w
0.03383806581372806,0.015924092791705036,1.0935461900164487,-0.18028838291735202,0.05,0.9999999999999999,-0.3383299475860604,0.6767613162745612,0.3184818558341007,-0.09354619001644882,-0.15804156466870836,-0.1971536742434969
0.024468382043812076,0.02456309776324364,1.1180145720602608,-0.15572528515410838,0.05,1.0,-0.31882106609449756,0.4893676408762415,0.4912619552648728,-0.11801457206026078,-0.16309578094038918,-0.17410313804053257
0.008452667489540211,0.017950809452460692,1.126467239549801,-0.1377744757016477,0.05,0.9370410567839255,-0.324761885518333,0.16905334979080422,0.35901618904921384,-0.18942618276587553,-0.18698740981668532,-0.1551984333240562
-0.0043894033151521406,0.006437734316170174,1.1220778362346489,-0.13133674138547752,0.05,1.0,-0.34444013106249727,-0.08778806630304281,0.12875468632340348,-0.12207783623464885,-0.21310338967701975,-0.14737004659192626
0.0021177530176375026,0.006205720090362521,1.1241955892522864,-0.125131021295115,0.05,1.0,-0.34444013106249727,0.04235506035275005,0.12411440180725042,-0.12419558925228635,-0.21930910976738227,-0.1406717422186022
-0.009678574638507742,-0.009430311839391414,1.1145170146137786,-0.1345613331345064,0.05,1.0,-0.41548295140960445,-0.19357149277015484,-0.18860623678782829,-0.11451701461377861,-0.28092161827509804,-0.14997089528752022
0.005036564263338095,-0.0057957724799092,1.1195535788771167,-0.1403571056144156,0.05,1.0,-0.450712844736621,0.1007312852667619,-0.115915449598184,-0.1195535788771167,-0.3103557391222054,-0.15713729991145245
0.0114330887435663,0.0006685204207502737,1.130986667620683,-0.13968858519366534,0.05,1.0,-0.48640346274256413,0.228661774871326,0.013370408415005475,-0.130986667620683,-0.3467148775488988,-0.15798592747283144
-0.042846932987141484,-0.09509148609525744,1.0881397346335415,-0.23478007128892278,0.05,1.0,-0.48640346274256413,-0.8569386597428297,-1.9018297219051488,-0.08813973463354152,-0.2516233914536413,-0.2554735244695724
-0.04812233764184892,-0.11033400065300872,1.0400173969916926,-0.3451140719419315,0.05,1.0,-0.5239875350424984,-0.9624467528369784,-2.2066800130601743,-0.0400173969916926,-0.1788734631005669,-0.35892463876625136
-0.04422533477270374,-0.12135599925748652,0.9957920622189889,-0.466470071199418,0.05,1.0,-0.493715631025489,-0.8845066954540748,-2.4271199851497305,0.00420793778101114,-0.027245559826070964,-0.46450719416310704
-0.014204985945276305,-0.04856785252686929,0.9815870762737126,-0.5150379237262873,0.05,1.0,-0.461064481010253,-0.2840997189055261,-0.9713570505373859,0.018412923726287445,0.053973442716034326,-0.5055545697205698
0.014972301855608827,0.014829949023125844,0.9965593781293214,-0.5002079747031615,0.05,1.0,-0.461064481010253,0.29944603711217654,0.29659898046251687,0.0034406218706786174,0.03914349369290848,-0.4984869482055099
-0.008194980242291372,0.018790378444978495,0.98836439788703,-0.481417596258183,0.05,1.0,-0.4770648290551908,-0.16389960484582744,0.3758075688995699,0.01163560211296999,0.004352767202992158,-0.4758160126579403
-0.02370596033119654,-0.019988875959076224,0.9646584375558335,-0.5014064722172592,0.05,1.0,-0.5001388138759479,-0.4741192066239308,-0.3997775191815245,0.03534156244416653,0.0012676583413112619,-0.4836859840694837
-0.02116933323392589,-0.035709192462323514,0.9434891043219076,-0.5371156646795827,0.05,1.0,-0.43691456718272315,-0.4233866646785178,-0.7141838492464703,0.05651089567809242,0.10020109749685957,-0.5067627773858056
0.04659864115019774,0.05954743774233534,0.9900877454721053,-0.4775682269372474,0.05,1.0,-0.43691456718272315,0.9319728230039548,1.1909487548467068,0.009912254527894682,0.04065365975452423,-0.47283444911741
0.039007753615910135,0.055126482185629044,1.0290954990880155,-0.42244174475161833,0.05,1.0,-0.4611905501360714,0.7801550723182027,1.1025296437125809,-0.029095499088015453,-0.03874880538445308,-0.4347328981507787
0.04193947379313845,0.089726814485794,1.071034972881154,-0.3327149302658243,0.05,1.0,-0.4332865587970855,0.838789475862769,1.79453628971588,-0.0710349728811539,-0.10057162853126117,-0.3563493263144122
0.009849193924607036,0.035141598800327634,1.080884166805761,-0.2975733314654967,0.05,1.0,-0.4332865587970855,0.19698387849214072,0.7028319760065527,-0.08088416680576094,-0.1357132273315888,-0.32164230244469794
0.011231438709326413,0.026949052742574364,1.0921156055150874,-0.27062427872292233,0.05,1.0,-0.46079659107790577,0.22462877418652827,0.5389810548514873,-0.09211560551508735,-0.19017231235498344,-0.2955529980245681
0.00897988614164702,0.007451054646641031,1.1010954916567344,-0.2631732240762813,0.05,1.0,-0.4407475953635784,0.1795977228329404,0.14902109293282062,-0.10109549165673437,-0.17757437128729708,-0.2897788505551609
0.01158635902976446,0.008183155068844261,1.1126818506864988,-0.25499006900743704,0.05,1.0,-0.37836478695343884,0.23172718059528918,0.16366310137688522,-0.11268185068649883,-0.1233747179460018,-0.2837228218898731
