# diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w,a_v,a_w,err_v,err_w,v_x_w
-0.031314404512374217,0.028542141909136537,0.7312018779272784,0.0613153311921248,0.05,0.5358094721121419,0.08826815198012161,-0.6262880902474843,0.5708428381827307,-0.1953924058151365,0.02695282078799681,0.04483388531341469
-0.07147888382434775,-0.010057133372253467,0.6597229941029307,0.051258197819871336,0.05,0.5271302796756774,0.08765438197072621,-1.429577676486955,-0.20114266744506934,-0.1325927144272533,0.036396184150854875,0.03381621173804583
-0.05814650405644117,0.009219075991071565,0.6015764900464895,0.0604772738109429,0.05,0.5271302796756774,0.08765438197072621,-1.1629300811288235,0.1843815198214313,-0.07444621037081212,0.02717710815978331,0.03638170610676751
-0.07097021829025474,-0.020721456253363385,0.5306062717562348,0.039755817557579516,0.05,0.4526232271674339,0.09284262270340099,-1.4194043658050948,-0.4144291250672677,-0.07798304458880084,0.053086805145821474,0.021094686134848325
-0.054994822868563886,-0.039332393704762054,0.4756114488876709,0.0004234238528174634,0.05,1.0,0.2433062499877035,-1.0998964573712777,-0.7866478740952411,0.5243885511123292,0.24288282613488604,0.00020138523213211366
-0.012761605623746397,0.002914604609977087,0.4628498432639245,0.0033380284627945503,0.05,0.9463978307836988,0.23412586308929176,-0.25523211247492794,0.058292092199541734,0.4835479875197743,0.2307878346264972,0.0015450059508149764
-0.0009132200622176678,0.02510671611103827,0.4619366232017068,0.02844474457383282,0.05,0.9463978307836988,0.23412586308929176,-0.018264401244353357,0.5021343222207654,0.48446120758199196,0.20568111851545895,0.013139669256271405
0.024173006149658116,0.07705591282661796,0.4861096293513649,0.10550065740045078,0.05,0.8989711768267226,0.2473959862328913,0.4834601229931623,1.5411182565323591,0.41286154747535764,0.14189532883244052,0.051284885465258466
0.022669850431202287,0.06906223598120095,0.5087794797825672,0.17456289338165173,0.05,0.6602671178370404,0.26838098283334566,0.45339700862404575,1.381244719624019,0.15148763805447318,0.09381808945169393,0.08881401808405652
0.027315996598537673,0.035098190709501764,0.5360954763811049,0.2096610840911535,0.05,0.5587146177074582,0.25466866951556616,0.5463199319707535,0.7019638141900353,0.022619141326353343,0.04500758542441266,0.11239835875442583
0.018881040124675064,0.011354584482318103,0.55497651650578,0.2210156685734716,0.05,0.5587146177074582,0.25466866951556616,0.3776208024935013,0.22709168964636206,0.003738101201678279,0.03365300094209456,0.12265850583810126
0.005677218920870475,-0.008521256514248371,0.5606537354266504,0.21249441205922323,0.05,0.5921174982912949,0.245193576922359,0.1135443784174095,-0.17042513028496742,0.03146376286464447,0.03269916486313576,0.11913578587829338
